#map
33333333333333333333
33333333333333333333
33333333333333333333
33333333333333333333
33333333333333333333
33333333333333333333
33333333333333333333
33333333333333333333
33333333333333333333
33333333333333333333
33333333333333333333
33333333333333333333
33333333333333333333
33333333333333333333
33333333333333333333
33333333333333333333
33333333333333333333
33333333333333333333
33333333333333333333
33333333333333333333
#objects
decoration,342.6667,450.6667,bed,30
decoration,328.0,372.0,bed,30
decoration,360.0,350.66666,bed,30
decoration,366.6667,434.6667,bed,30
decoration,341.3333,414.66666,bed,30
decoration,318.6667,349.33334,bed,30
decoration,334.6667,328.0,bed,30
decoration,350.6667,348.0,bed,30
decoration,332.0,313.33334,bed,30
decoration,330.6667,269.33334,bed,30
decoration,346.6667,270.66666,bed,30
decoration,357.3333,289.33334,bed,30
decoration,349.3333,237.33334,bed,30
decoration,334.6667,314.66666,bed,30
decoration,309.3333,313.33334,bed,30
decoration,341.3333,257.33334,bed,30
decoration,316.0,233.33334,bed,30
decoration,348.0,238.66666,bed,30
decoration,308.0,296.0,bed,30
decoration,321.3333,274.66666,bed,30
decoration,337.3333,206.66666,bed,30
decoration,328.0,166.66669,bed,30
decoration,330.6667,160.0,bed,30
decoration,360.0,237.33334,bed,30
decoration,372.0,232.0,bed,30
decoration,306.6667,192.0,bed,30
decoration,326.6667,160.0,bed,30
decoration,340.0,166.66669,bed,30
decoration,346.6667,65.33331,bed,30
decoration,308.0,70.66669,bed,30
decoration,330.6667,34.666687,bed,30
decoration,310.6667,33.333313,bed,30
decoration,360.0,34.666687,bed,30
decoration,345.3333,185.33334,bed,30
decoration,344.0,197.33334,bed,30
decoration,349.3333,40.0,bed,30
decoration,346.6667,17.333313,bed,30
decoration,345.3333,42.666687,bed,30
decoration,316.0,25.333313,bed,30
item,370.6667,78.66669,AK47,0
item,354.6667,118.66669,AK47,0
item,342.6667,172.0,AK47,0
item,365.3333,92.0,AK47,0
item,334.6667,157.33331,AK47,0
item,316.0,100.0,AK47,0
item,346.6667,133.33331,AK47,0
item,357.3333,158.66669,AK47,0
decoration,354.6667,133.33331,bed,30
decoration,345.3333,134.66669,bed,30
decoration,349.3333,78.66669,bed,30
decoration,429.3333,66.66669,bed,30
decoration,325.3333,124.0,bed,30
decoration,333.3333,150.66669,bed,30
decoration,336.0,60.0,bed,30
decoration,353.6667,45.666656,bed,30
decoration,345.6667,13.6666565,bed,30
decoration,372.3333,37.666656,bed,30
decoration,321.6667,24.333344,bed,30
decoration,347.0,-14.333313,bed,30
decoration,339.0,24.333344,bed,30
decoration,292.3333,1.666687,bed,30
decoration,364.3333,-18.333313,bed,30
decoration,393.6667,7.0,bed,30
decoration,396.3333,0.333313,bed,30
decoration,391.0,7.0,bed,30
decoration,339.0,-21.0,bed,30
decoration,335.0,7.0,bed,30
decoration,356.3333,0.333313,bed,30
decoration,351.0,65.66666,bed,30
decoration,343.0,160.33334,bed,30
decoration,355.0,195.0,bed,30
decoration,311.0,180.33334,bed,30
decoration,311.0,128.33334,bed,30
decoration,343.0,145.66666,bed,30
decoration,385.6667,196.33334,bed,30
decoration,384.3333,208.33334,bed,30
decoration,417.6667,159.0,bed,30
decoration,396.3333,97.66666,bed,30
decoration,404.3333,176.33334,bed,30
decoration,400.3333,164.33334,bed,30
decoration,404.3333,96.33334,bed,30
decoration,413.6667,77.66666,bed,30
decoration,367.0,151.0,bed,30
decoration,393.6667,139.0,bed,30
decoration,377.6667,99.0,bed,30
decoration,373.6667,107.0,bed,30
decoration,417.6667,9.6666565,bed,30
decoration,385.6667,52.333344,bed,30
decoration,321.6667,9.6666565,bed,30
decoration,284.3333,4.3333435,bed,30
decoration,308.3333,3.0,bed,30
decoration,365.6667,13.6666565,bed,30
decoration,348.3333,29.666656,bed,30
decoration,324.3333,135.0,bed,30
decoration,297.6667,96.33334,bed,30
decoration,299.0,73.66666,bed,30
decoration,301.6667,89.66666,bed,30
decoration,369.6667,93.66666,bed,30
decoration,393.6667,91.0,bed,30
decoration,348.3333,92.33334,bed,30
decoration,341.6667,92.33334,bed,30
decoration,315.0,52.333344,bed,30
decoration,420.3333,129.66666,bed,30
decoration,437.6667,129.66666,bed,30
decoration,408.3333,96.33334,bed,30
decoration,371.0,104.33334,bed,30
decoration,356.3333,141.66666,bed,30
decoration,325.6667,125.66666,bed,30
decoration,357.0,473.33334,bed,30
decoration,319.6667,418.66666,bed,30
decoration,333.0,336.0,bed,30
decoration,322.3333,316.0,bed,30
decoration,317.0,266.6667,bed,30
decoration,383.6667,446.66666,bed,30
decoration,381.0,422.66666,bed,30
decoration,387.6667,345.33334,bed,30
decoration,393.0,325.33334,bed,30
decoration,413.0,300.0,bed,30
decoration,413.0,258.6667,bed,30
decoration,403.6667,304.0,bed,30
decoration,447.6667,228.0,bed,30
decoration,405.0,373.33334,bed,30
decoration,406.3333,466.66666,bed,30
decoration,373.0,408.0,bed,30
decoration,381.0,260.0,bed,30
decoration,418.3333,266.6667,bed,30
decoration,435.6667,214.66669,bed,30
decoration,421.0,206.66669,bed,30
decoration,401.0,242.66669,bed,30
decoration,309.0,189.33331,bed,30
decoration,323.6667,184.0,bed,30
decoration,318.3333,345.33334,bed,30
decoration,330.3333,448.0,bed,30
decoration,343.6667,497.33334,bed,30
decoration,359.6667,520.0,bed,30
decoration,381.0,577.3333,bed,30
decoration,381.0,606.6667,bed,30
decoration,403.6667,540.0,bed,30
decoration,414.3333,540.0,bed,30
decoration,391.6667,501.33334,bed,30
decoration,383.6667,561.3333,bed,30
decoration,354.3333,594.6667,bed,30
decoration,349.0,565.3333,bed,30
decoration,326.3333,456.0,bed,30
decoration,330.3333,493.33334,bed,30
decoration,331.6667,533.3333,bed,30
decoration,310.3333,489.33334,bed,30
decoration,310.3333,442.66666,bed,30
decoration,301.0,389.33334,bed,30
decoration,306.3333,320.0,bed,30
decoration,342.3333,364.0,bed,30
decoration,430.3333,509.33334,bed,30
decoration,439.6667,504.0,bed,30
decoration,418.3333,374.66666,bed,30
decoration,425.0,326.66666,bed,30
decoration,431.6667,356.0,bed,30
decoration,433.0,484.0,bed,30
decoration,425.0,434.66666,bed,30
decoration,414.3333,466.66666,bed,30
decoration,406.3333,465.33334,bed,30
decoration,389.0,504.0,bed,30
decoration,377.0,525.3334,bed,30
decoration,334.6667,621.0,bed,30
decoration,318.6667,571.6666,bed,30
decoration,333.3333,545.0,bed,30
decoration,320.0,557.0,bed,30
decoration,310.6667,519.6666,bed,30
decoration,330.6667,505.0,bed,30
decoration,342.6667,523.6666,bed,30
decoration,328.0,543.6666,bed,30
decoration,332.0,495.66666,bed,30
decoration,358.6667,469.0,bed,30
barrel,424.0,393.0,2
barrel,446.6667,369.0,2
barrel,408.0,418.33334,2
barrel,413.3333,402.33334,2
barrel,430.6667,278.3333,2
player,62.0,180.0
bot,527.3333,96.0,0.0,400.0,100,Beretta,64
bot,532.6667,154.66666,0.0,400.0,100,Beretta,64
bot,510.0,116.0,0.0,400.0,100,Beretta,64
bot,504.6667,64.0,0.0,400.0,100,Beretta,64
bot,496.6667,21.333313,0.0,400.0,100,Beretta,64
bot,498.0,60.0,0.0,400.0,100,Beretta,64
bot,527.3333,222.66666,0.0,400.0,100,Beretta,64
bot,508.6667,268.0,0.0,400.0,100,Beretta,64
bot,499.3333,280.0,0.0,400.0,100,Beretta,64
bot,480.6667,157.33334,0.0,400.0,100,Beretta,64
bot,482.0,152.0,0.0,400.0,100,Beretta,64
bot,484.6667,216.0,0.0,400.0,100,Beretta,64
bot,471.3333,265.33334,0.0,400.0,100,Beretta,64
bot,552.6667,433.3333,0.0,400.0,100,Beretta,64
bot,491.3333,382.6667,0.0,400.0,100,Beretta,64
bot,508.6667,276.0,0.0,400.0,100,Beretta,64
bot,507.3333,270.66666,0.0,400.0,100,Beretta,64
bot,526.0,326.66666,0.0,400.0,100,Beretta,64
bot,507.3333,322.66666,0.0,400.0,100,Beretta,64
bot,524.6667,376.0,0.0,400.0,100,Beretta,64
bot,492.6667,293.33334,0.0,400.0,100,Beretta,64
bot,503.3333,256.0,0.0,400.0,100,Beretta,64
bot,515.3333,233.33334,0.0,400.0,100,Beretta,64
bot,519.3333,330.66666,0.0,400.0,100,Beretta,64
bot,515.3333,380.0,0.0,400.0,100,Beretta,64
bot,526.0,444.0,0.0,400.0,100,Beretta,64
bot,547.3333,454.6667,0.0,400.0,100,Beretta,64
bot,516.6667,454.6667,0.0,400.0,100,Beretta,64
bot,491.3333,470.6667,0.0,400.0,100,Beretta,64
bot,508.6667,436.0,0.0,400.0,100,Beretta,64
bot,524.6667,370.6667,0.0,400.0,100,Beretta,64
bot,507.3333,386.6667,0.0,400.0,100,Beretta,64
bot,490.0,422.6667,0.0,400.0,100,Beretta,64
bot,458.0,425.3333,0.0,400.0,100,Beretta,64
bot,498.0,368.0,0.0,400.0,100,Beretta,64
bot,498.0,306.66666,0.0,400.0,100,Beretta,64
bot,499.3333,297.33334,0.0,400.0,100,Beretta,64
bot,491.3333,254.66666,0.0,400.0,100,Beretta,64
bot,500.6667,160.0,0.0,400.0,100,Beretta,64
bot,502.0,98.66666,0.0,400.0,100,Beretta,64
bot,464.6667,46.666687,0.0,400.0,100,Beretta,64
bot,466.0,46.666687,0.0,400.0,100,Beretta,64
bot,500.6667,24.0,0.0,400.0,100,Beretta,64
bot,534.0,72.0,0.0,400.0,100,Beretta,64
bot,536.6667,140.0,0.0,400.0,100,Beretta,64
bot,546.0,224.0,0.0,400.0,100,Beretta,64
bot,524.6667,233.33334,0.0,400.0,100,Beretta,64
bot,487.3333,177.33334,0.0,400.0,100,Beretta,64
bot,470.0,196.0,0.0,400.0,100,Beretta,64
bot,476.6667,162.66666,0.0,400.0,100,Beretta,64
bot,506.0,85.33334,0.0,400.0,100,Beretta,64
bot,504.6667,40.0,0.0,400.0,100,Beretta,64
bot,455.3333,44.0,0.0,400.0,100,Beretta,64
bot,455.3333,28.0,0.0,400.0,100,Beretta,64
bot,466.0,161.33334,0.0,400.0,100,Beretta,64
bot,462.0,165.33334,0.0,400.0,100,Beretta,64
bot,463.3333,76.0,0.0,400.0,100,Beretta,64
bot,479.3333,101.33334,0.0,400.0,100,Beretta,64
bot,494.0,133.33334,0.0,400.0,100,Beretta,64
bot,491.3333,164.0,0.0,400.0,100,Beretta,64
bot,524.6667,170.66666,0.0,400.0,100,Beretta,64
bot,540.6667,124.0,0.0,400.0,100,Beretta,64
bot,560.6667,86.66666,0.0,400.0,100,Beretta,64
bot,543.3333,46.666687,0.0,400.0,100,Beretta,64
bot,520.6667,48.0,0.0,400.0,100,Beretta,64
bot,487.3333,1.333313,0.0,400.0,100,Beretta,64
bot,464.6667,18.666687,0.0,400.0,100,Beretta,64
bot,460.6667,-14.666687,0.0,400.0,100,Beretta,64
bot,530.0,26.666687,0.0,400.0,100,Beretta,64
bot,520.6667,61.333313,0.0,400.0,100,Beretta,64
bot,482.0,124.0,0.0,400.0,100,Beretta,64
bot,468.6667,168.0,0.0,400.0,100,Beretta,64
bot,484.6667,228.0,0.0,400.0,100,Beretta,64
bot,520.6667,277.33334,0.0,400.0,100,Beretta,64
bot,492.6667,349.3333,0.0,400.0,100,Beretta,64
bot,487.3333,321.33334,0.0,400.0,100,Beretta,64
bot,494.0,342.6667,0.0,400.0,100,Beretta,64
bot,524.6667,428.0,0.0,400.0,100,Beretta,64
bot,476.6667,409.3333,0.0,400.0,100,Beretta,64
bot,462.0,310.66666,0.0,400.0,100,Beretta,64
bot,459.3333,328.0,0.0,400.0,100,Beretta,64
bot,464.6667,302.66666,0.0,400.0,100,Beretta,64
bot,491.3333,376.0,0.0,400.0,100,Beretta,64
bot,491.3333,456.0,0.0,400.0,100,Beretta,64
bot,479.3333,514.6667,0.0,400.0,100,Beretta,64
bot,504.6667,510.6667,0.0,400.0,100,Beretta,64
bot,492.6667,508.0,0.0,400.0,100,Beretta,64
bot,471.3333,460.0,0.0,400.0,100,Beretta,64
bot,474.0,480.0,0.0,400.0,100,Beretta,64
bot,435.3333,468.0,0.0,400.0,100,Beretta,64
bot,520.6667,504.0,0.0,400.0,100,Beretta,64
bot,528.6667,456.0,0.0,400.0,100,Beretta,64
bot,534.0,397.3333,0.0,400.0,100,Beretta,64
bot,527.3333,362.6667,0.0,400.0,100,Beretta,64
bot,581.3333,308.0,0.0,400.0,100,Beretta,64
bot,577.3333,330.66666,0.0,400.0,100,Beretta,64
bot,556.0,341.33334,0.0,400.0,100,Beretta,64
bot,546.6667,272.0,0.0,400.0,100,Beretta,64
bot,560.0,220.0,0.0,400.0,100,Beretta,64
bot,594.6667,225.33334,0.0,400.0,100,Beretta,64
bot,553.3333,318.66666,0.0,400.0,100,Beretta,64
bot,530.6667,289.33334,0.0,400.0,100,Beretta,64
bot,552.0,170.66666,0.0,400.0,100,Beretta,64
bot,552.0,217.33334,0.0,400.0,100,Beretta,64
bot,557.3333,220.0,0.0,400.0,100,Beretta,64
bot,597.3333,268.0,0.0,400.0,100,Beretta,64
bot,578.6667,180.0,0.0,400.0,100,Beretta,64
bot,569.3333,118.66669,0.0,400.0,100,Beretta,64
bot,582.6667,70.66669,0.0,400.0,100,Beretta,64
bot,589.3333,46.666687,0.0,400.0,100,Beretta,64
bot,524.0,-9.333313,0.0,400.0,100,Beretta,64
bot,528.0,28.0,0.0,400.0,100,Beretta,64
bot,594.6667,65.33331,0.0,400.0,100,Beretta,64
bot,582.6667,100.0,0.0,400.0,100,Beretta,64
bot,584.0,176.0,0.0,400.0,100,Beretta,64
bot,594.6667,66.66669,0.0,400.0,100,Beretta,64
bot,610.6667,33.333313,0.0,400.0,100,Beretta,64
bot,602.6667,50.666687,0.0,400.0,100,Beretta,64
bot,597.3333,178.66666,0.0,400.0,100,Beretta,64
bot,612.0,209.33334,0.0,400.0,100,Beretta,64
bot,610.6667,206.66666,0.0,400.0,100,Beretta,64
bot,598.6667,193.33334,0.0,400.0,100,Beretta,64
bot,620.0,121.33331,0.0,400.0,100,Beretta,64
bot,622.6667,161.33334,0.0,400.0,100,Beretta,64
bot,569.3333,169.33334,0.0,400.0,100,Beretta,64
bot,517.3333,212.0,0.0,400.0,100,Beretta,64
bot,586.6667,338.66666,0.0,400.0,100,Beretta,64
bot,610.6667,406.6667,0.0,400.0,100,Beretta,64
bot,613.3333,454.6667,0.0,400.0,100,Beretta,64
bot,594.6667,372.0,0.0,400.0,100,Beretta,64
bot,617.3333,365.33334,0.0,400.0,100,Beretta,64
bot,562.6667,428.0,0.0,400.0,100,Beretta,64
bot,613.3333,402.6667,0.0,400.0,100,Beretta,64
bot,614.6667,337.33334,0.0,400.0,100,Beretta,64
bot,601.3333,353.33334,0.0,400.0,100,Beretta,64
bot,574.6667,424.0,0.0,400.0,100,Beretta,64
bot,586.6667,436.0,0.0,400.0,100,Beretta,64
bot,565.3333,413.3333,0.0,400.0,100,Beretta,64
bot,574.6667,396.0,0.0,400.0,100,Beretta,64
bot,588.0,450.6667,0.0,400.0,100,Beretta,64
bot,593.3333,542.6667,0.0,400.0,100,Beretta,64
bot,594.6667,545.3333,0.0,400.0,100,Beretta,64
bot,622.6667,557.3333,0.0,400.0,100,Beretta,64
bot,594.6667,540.0,0.0,400.0,100,Beretta,64
bot,582.6667,481.3333,0.0,400.0,100,Beretta,64
bot,600.0,480.0,0.0,400.0,100,Beretta,64
bot,581.3333,489.3333,0.0,400.0,100,Beretta,64
bot,548.0,564.0,0.0,400.0,100,Beretta,64
bot,540.0,558.6667,0.0,400.0,100,Beretta,64
bot,502.6667,541.3333,0.0,400.0,100,Beretta,64
bot,501.3333,553.3333,0.0,400.0,100,Beretta,64
bot,566.6667,568.0,0.0,400.0,100,Beretta,64
bot,577.3333,537.3333,0.0,400.0,100,Beretta,64
bot,562.6667,512.0,0.0,400.0,100,Beretta,64
bot,578.6667,506.6667,0.0,400.0,100,Beretta,64
bot,544.0,498.6667,0.0,400.0,100,Beretta,64
bot,552.0,526.6667,0.0,400.0,100,Beretta,64
bot,561.3333,468.0,0.0,400.0,100,Beretta,64
bot,565.3333,473.3333,0.0,400.0,100,Beretta,64
bot,561.3333,477.3333,0.0,400.0,100,Beretta,64
bot,554.6667,462.6667,0.0,400.0,100,Beretta,64
bot,554.6667,469.3333,0.0,400.0,100,Beretta,64
bot,549.3333,466.6667,0.0,400.0,100,Beretta,64
bot,573.3333,397.3333,0.0,400.0,100,Beretta,64
bot,589.3333,381.33334,0.0,400.0,100,Beretta,64
bot,600.0,288.0,0.0,400.0,100,Beretta,64
bot,589.3333,189.33334,0.0,400.0,100,Beretta,64
bot,568.0,238.66666,0.0,400.0,100,Beretta,64
bot,562.6667,216.0,0.0,400.0,100,Beretta,64
bot,594.6667,309.33334,0.0,400.0,100,Beretta,64
bot,586.6667,304.0,0.0,400.0,100,Beretta,64
bot,606.6667,290.66666,0.0,400.0,100,AK47,64
bot,572.0,312.0,0.0,400.0,100,Beretta,64
bot,578.6667,272.0,0.0,400.0,100,Beretta,64
bot,596.0,220.0,0.0,400.0,100,Beretta,64
bot,561.3333,233.33334,0.0,400.0,100,Beretta,64
bot,536.0,202.66666,0.0,400.0,100,MP5,64
bot,545.3333,164.0,0.0,400.0,100,Colt,64
bot,541.3333,110.66669,0.0,400.0,100,Colt,64
bot,540.0,66.66669,0.0,400.0,100,Colt,64
bot,541.3333,152.0,0.0,400.0,100,Colt,64
bot,564.0,261.33334,0.0,400.0,100,Beretta,64
bot,578.6667,324.0,0.0,400.0,100,Beretta,64
bot,598.6667,184.0,0.0,400.0,100,Colt,64
bot,580.0,90.66669,0.0,400.0,100,Colt,64
bot,564.0,128.0,0.0,400.0,100,Colt,64
bot,552.0,212.0,0.0,400.0,100,Colt,64
bot,530.6667,273.33334,0.0,400.0,100,Colt,64
bot,550.6667,316.0,0.0,400.0,100,Colt,64
bot,570.6667,336.0,0.0,400.0,100,Colt,64
bot,558.6667,394.6667,0.0,400.0,100,Colt,64
bot,540.0,426.6667,0.0,400.0,100,Colt,64
bot,526.6667,336.0,0.0,400.0,100,Colt,64
bot,532.0,245.33334,0.0,400.0,100,MP5,64
bot,546.6667,172.0,0.0,400.0,100,Colt,64
bot,557.3333,141.33334,0.0,400.0,100,Colt,64
bot,560.0,252.0,0.0,400.0,100,Colt,64
bot,504.0,346.66666,0.0,400.0,100,Colt,64
bot,537.3333,349.33334,0.0,400.0,100,Colt,64
bot,556.0,341.33334,0.0,400.0,100,AK47,64
bot,549.3333,200.0,0.0,400.0,100,AK47,64
bot,569.3333,182.66666,0.0,400.0,100,Colt,64
bot,581.3333,174.66666,0.0,400.0,100,MP5,64
bot,581.3333,166.66666,0.0,400.0,100,MP5,64
bot,554.6667,184.0,0.0,400.0,100,Beretta,64
